	post	class	original_id
1072	"@wil_silent @ChrisPen2530 @SkyNewsBreak Science bitch! ""In 2014, a new theory about the origins of the virus suggested that it first emerged in China, National Geographic reported. Previously undiscovered records linked the flu to the transportation of Chinese laborers"" https://t.co/qbLAunmTxw"	0	1244214284625670144
1073	@AmoneyResists #Trump2020 saved lives when he shut down travel from China while #liberals screamed #racist. Results matter. What have liberals ever accomplished? Seriously! What? Anything? #Detroit? Shit on the streets in San Francisco? #SanctuaryCities are the hotspots for #WuhanVirus	0	1245198797661188096
1074	@vwang3 As was once said : #China is No. 1 - if you do anything that causes the perception of China to change from… https://t.co/SogBppKO5X	0	1228453783572606976
1075	Ayeeee!  Get ready! #LayNewCharitySong  @layzhang @lay_studio	0	1230313284437409792
1076	We need to show friendship &amp; not discrimination says @BroadattheBoard amid #coronavirus stigmatisation against Chinese community #IamNotAVirus #ShoppingAgainstPrejudice https://t.co/qhaqrV6lY0	1	1237061697828839425
1077	@mrsstealyourcat @bryanyang I think “Wuhan Virus” is a catchy name. It should be named after the origin so people n… https://t.co/3aXhwfnYWo	0	1239990267828109314
1078	@WHO #ChinaCoronaVirus #ChinaVirus #WuhanCoronaVirus #KungFlu #KungFluFighting #VirusChina #CommunismKills #chicomvirus #ChiCom Bite me bitches!	2	1245113161184956416
1079	@massportjets @funder @fred_guttenberg How many times did Obama golf? Human infection avian influenza A(H5N6) virus China Lassa Fever–United States of America Measles–The Americas coronavirus (MERS-CoV)–Saudi Arabia 2015 https://t.co/SIAudZ1zb4  https://t.co/4A8wTlUBok  https://t.co/E2G2tqXM1x	0	1237439394816176128
1080	@realDonaldTrump It’s not Chinese virus	0	1240241254966931456
1081	"From @jchenwriter - how #racism has been at an uptick following usage of terms like ""Chinese virus"".  #IAmNotAVirus  https://t.co/x5dzAaiKJZ"	1	1241484767826149377
1082	The rise in racism against the #AsianAmerican and #AAPI community during the #COVID19 crisis is unacceptable. Join @ActToChange's virtual conversation on 4/3 with @MaulikPancholy @RepGraceMeng @vivek_murthy @HudsonDYang: https://t.co/kcoCyNvbT0	1	1245777137929342976
1083	@amnesty No #China #CCP #Communist #HumanRightsAbuse contributed to the severity of firstly the #Covid19 #WuhanVirus #Epidemic which spilled out into a #Pandemic isn't this where @amnesty failed?  Do you know if #Chenquishi is alive, safe and his whereabouts ???	0	1250732457042853894
1084	@crl_live Ah, super. Yes, I can see a welcome chink of blue sky from my desk!	0	1215597243358752769
1085	@nytimes It's high time, Americans must boycott Chinese made goods. Produce American items, consume Anerican items. Learn from Japan. This great country needs to be self reliant now onwards! Isolate and alienate the country that brought this virus to America	2	1245457619365408768
1086	Meanwhile, in a #ValetinesDay in #Wuhan https://t.co/PgPEdig3Ia	0	1228599394175459328
1087	Countrywise statistics showing infected, recovered and dead due to the #CoronaVirus disease. The no. of infected &amp; dead outside #China is on the increase   #2019nCoV #COVID2019 #ChinaVirus #WuhanCoronavirus #Hubei #Epidemic #CoronarvirusOutbreak #CoronaOutbreak #WuhanVirus https://t.co/k866Nk1clA	0	1230539635664670721
1088	"@Johnusadollar @AnnieBurns14 What a typical, pathetic Chinese remark. ""Ugly racist""?? What the fuck are you on?  Father fucker? It's the Chinese virus, from China, caused by your disgusting eating habits, your cruelty.  Boycott anything Chinese"	2	1245334407738724354
1089	If you're committing hate crime against Asians, you're part of a worse virus which is hate. #Hateisavirus	1	1246251292034465792
1090	Wonder if WHO will do anything or will continue sucking that sweet China dick	2	1230319928965816320
1091	Thank you for joining the #WashTheHate campaign, @ChenXiHao 🧼 https://t.co/SLHtkizhyA	1	1242465797676494849
1092	@realDonaldTrump I think your campaign slogan should be MAMA - Make America Manufacture Again....need to make stuff here in America after what is happening with this Chinese virus ...open our eyes on dependence to another country	0	1245152684820348929
1093	@danaldmustord 🤔 Not if you look Asian because they think any Asian is Chinese and will attack you. #RacismIsAVirus	1	1244367301882888198
1094	Taxi owners are real government of this country and they are gonna kill us all. https://t.co/uw6jRJRJwb	0	1245451634676727808
1095	They cant even do social distancing. Theyre forced to come in and stand on a podium with yall dumb ass president who call the virus the chinese virus. Now people pouring hot water on asian america citizens cause of his ignorance.	1	1245349602724904963
1096	"I went out for a run and a white guy drove by and told me to ""go back to China"" #iamnotavirus #hateisavirus"	1	1248617766988349441
1097	Americans have to stop saying Trump is incompetent, he knows exactly what he's doing, like every good conman, he has an agenda.	0	1246285396566310920
1098	Cuomo or DeBlasio can't find their asses with both hands. All they've done is beg for taxpayers to bail them out  They ENCOURAGED PEOPLE TO GO OUT AND TO CHINATOWN AND SAID THE CHINESE VIRUS WASNT A THREAT!!! I WATCHED THEM SAY IT	0	1244584620945006595
1099	The @ANCYLhq wanted to March to China city, not to demand the @GovernmentZA @DIRCO_ZA shuts it down as many Chinese traders travel to and from China for stock thus risk infecting the mainly black shoppers there, no, they went there to demand Chinese hire them, fuck me🤦🏾‍♂️	0	1232917760168079360
1100	@China_Amb_India Fucking piece of shit your whole community is solely responsible for the Chinese virus. Chinese dipshits should apologise to the world for their existence on this planet.	2	1246021155657408514
1101	BBC News - Coronavirus : South Korean sect identified as hotbed https://t.co/vnnOsFnQdY	0	1230506014677651467
1102	@Collinstaxacct @MFA_China As a normal person,please say human words. Trumple said chinese virus,it's come from China. Truple said your a shit,do u come from Trumple asshole. What's white lung in Sep,2019,do chinese logged in American aircraft carrier.	0	1246106886128013312
1103	"@RickMcCargar @jeffsessions @99freemind It's just a coincidence that all these countries were in Wuhan right around when the virus broke and all those countries being there is just coincidental in the spread. And any talk is ""Chinese propaganda"" but we're basing our #MedicalMartialLaw on the same country's info."	0	1245379133003227137
1104	@jtao98 Mother Fucking #ChineseVirus	2	1245036654756130818
1105	Black men, Y'all see how Black Women are defending us under this thread, From these little dick Chinese demons. We gotta do the same for our Black Queens too. BW always defend us. Stop being pussy and let ya nuts hang. Protect our own. #ChineseVirus #KungFlu #BlackTwitter	2	1244241938041184260
1106	Ukrainian Police beat the shit outta people for protesting against a bus filled with quarantined #coronavirus patients entering their village  https://t.co/YzupKt0lUJ	0	1230640186331033601
1107	If the coronavirus doesn’t kill people along comes some screwball who shoots and kills 9 people. This happened after a suspect kill the people in local bars in Hanau, Germany. The suspect along with another body was later found dead by the police Wednesday night https://t.co/hT0VC5gxqw	0	1230519588124844032
1108	@EddieZipperer @AOC GEEZUS!  You get stupider everyday. I just got dumber by watching this. People, if they choose not to go to Chinese establishment,  is not because of “Hate” (def. of racism).  It’s cause they don’t want the Damn Coronavirus you fucking Tool!	0	1237935747987984385
1109	I would especially urge my fellow Jewish friends in the US to patronise their local Chinese restaurants/takeouts EXTRA atm. American Jews have a historic special bond with American Chinese food places. We need to help counteract this racist &amp; ignorant paranoia re: coronavirus	1	1230287317346242560
1110	🦠🦠☠️☠️ You are a poor ghost from: Kenya.  Niggas: You took the Chinese government and got blood.  And the virus: $ 20 million: you will be condemned.  God will repay you.  The sky will: Thunder hack your black dog!	2	1230576964039110656
1111	Western Universities Rely on #China. After the #coronavirus, That May Not Last. #Oops. #GameOver #RacismIsAVirus  https://t.co/SStkSRnINw	0	1241791350149754880
1112	Hope their parents are proud 🤬 https://t.co/0UwIsS2zZU	0	1249595657381466113
1113	Fuck China! That mother powerhouse lacks regulatory compliance - Influx of Chinese companies in USA has made it difficult for small AMERICAN business to thrive.- WE WANT TO MANUFACTURE EVERYTHING	2	1244345215181156353
1114	@wzndlnxx @ankit91364294 @Nirajkc150Niraj @China_Amb_India @the_hindu @businessline U people eat fresh live shit with all virus bacteria fungus !! U people don't leave any living creature 🤮🤮 what tribe of people eats bats and monsters 🤮🤮🤮🤮🤮 #ChineseVirus making world suffer!!!	2	1245405077566902276
1115	@kellysszn @70s90s Keep believing in yourcown lies, you UGLY CHINESE COMMUBIST.  The US will gather EU, SK, and Japan to DESTROY China after we deal with the Chinesevirus.   Kill all Chinese	2	1245715351188488198
1116	To report an incident of anti-Asian discrimination, visit: https://t.co/mP6mxYiGjN  #StopTheHate #RacismIsAVirus #SFSU https://t.co/1XZtOqOlHy	1	1245407590575529984
1117	WATCH THIS NOW ! Day by day symptoms for all you wondering	0	1242290566794113024
1118	"@ScottGottliebMD you are a ""doctor"" and you believe that shit?  you chinese hack...  #ChineseVirus"	2	1244341105879142407
1119	@bayareahausfrau @TiredOfBob not a SINGLE death...just 10’s of thousands of cremations.  #ChinaLiedPeopleDied https://t.co/pPZtUnObwD	2	1247581094054150145
1120	If you blame Chinese and Asians for a virus, you're racist. If you think kIIng them is a solution, you're racist. If you make fun of them and their features, you're racist. If you insult them and blame sht on them, you're racist If you think this was their plan, you're delusional	1	1245290022833659905
1121	@Brit_in_China @asianpocunite Either the Wuhan govt, Beijing or a combination of both were responsible for the non… https://t.co/tLJEDJ2F1M	0	1226745049678925827
1122	COVID-19: Minister asks NPHCDA to construct more PHCs in FCT https://t.co/DPkSMJ6YaA	0	1249293021457395712
1123	@bridget_joy_ The man has never had a clue about anything. He thinks the Chinese pay the tariffs. So I have NO FUCKING CONFIDENCE THAT HE KNOWS THE FIRST THING ABOUT THE CORONAVIRUS.	0	1232289811559600129
1124	You’re a fucking idiot. It has never been called the “Chinese coronavirus” it is the coronavirus. Stop being a racist piece of shit.	1	1237421413138661377
1125	#debate #arguly: We need to take drastic action against china for COVID 19 . https://t.co/wSs11Uvjhm #politics	0	1250590694533746694
1126	Is there anything more fucked up than the dysfunction in Washington during this time of crisis. Shame on all of the political leaders for their partisan BS! Shame of each of you!!! @SenSchumer @SpeakerPelosi @senatemajldr @GOPLeader @realDonaldTrump #coronavirus #Covid_19 #China	0	1238102274515361794
1127	@jongaunt This store is near me and I think he’s being moronic in his argument people need to shop for food which are essential I’m sorry fella you need to close.... otherwise it’s the tip of the iceberg people will abuse any chink in the armour of social distancing	0	1245649824273149954
1128	@seanhannity Nothing is more disgusting in America than a virus being spread by fake news . 152 countries around the world have citizens dying of a Chinese Pandemic and all the American mainstream media can do is try to blame it all on the US President.	0	1246439201677156352
1129	@Youarew04562039 @ChinaSpox_India But still in no comparison to Chinese shit...They spread their virus all over the world killing thousands of innocent people. They kill 10s of millions of their own people. They put their own people into detention. China: A Great Wall of Dictatorship. #ChineseVirus19	2	1246412831781572609
1130	South Korea  Will President Moon Jae-in initiate rigorous quarantine measures, domestic &amp; international travel isolation, restrict public meetings in face of uncontrolled #coronavirus outbreak? #COVID2019 #ChinaVirus 2019-nCoV #coronaviruschina #WuhanCoronavirus #WuhanPneumonia	0	1230443668558897153
1131	7/  With limited weapons, the whole city is now forced to fight a risky war on #coronavirus with our hands tied.	0	1230401729352462336
1132	@johnmcdonnellMP Johnson is having a Cobra meeting about coronavirus?!? Hey, that was YOUR idea, JMac!!! Just another rip off 😡🤬 #CommieComrades	0	1233718140904800257
1133	"#HATEISAVIRUS is a movement to combat racism and xenophobia against Asians fueled by #COVID19. Over 900 incidents of anti-Asian racist assaults (physical and verbal) have been reported since the ""Stop AAPI Hate"" center opened. *Updated 3/30. Thanks @SaraJBenincasa. @hateisavirus_ https://t.co/u3HsYn52uS"	1	1245399287812546560
1134	Chinese Virus , this nigga sick 🤣🤣🤣🤣 https://t.co/474NJqFr6G	0	1239688488280150016
